experiment,seed,value,accuracy,rate_accuracy,miss_rate,loss,loss_paper,input_log_likelihood,confusion_matrix_str
inhibition_rest,5464,150,0.11,0.34,0.37,0.6415633635139473,0.4125308860071372,-326.6430799162193,"[[2. 0. 0. 0. 0. 2. 4. 0. 0. 0. 2.]
 [4. 0. 0. 0. 1. 2. 0. 1. 0. 0. 2.]
 [6. 0. 0. 3. 0. 0. 0. 0. 0. 0. 1.]
 [3. 0. 0. 2. 3. 1. 0. 1. 0. 0. 0.]
 [4. 0. 0. 0. 3. 1. 1. 0. 0. 0. 1.]
 [4. 0. 0. 2. 2. 0. 1. 1. 0. 0. 0.]
 [5. 0. 0. 0. 3. 1. 1. 0. 0. 0. 0.]
 [3. 0. 0. 1. 5. 0. 1. 0. 0. 0. 0.]
 [5. 0. 0. 2. 2. 0. 1. 0. 0. 0. 0.]
 [1. 0. 0. 0. 3. 1. 1. 1. 0. 0. 3.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]"
inhibition_rest,5464,150,0.18,0.4,0.4,0.7173905857900391,0.42457405194748876,-344.5457498088719,"[[2. 4. 0. 1. 0. 0. 0. 0. 1. 0. 2.]
 [2. 3. 2. 0. 0. 1. 0. 0. 1. 1. 0.]
 [3. 1. 0. 4. 0. 0. 0. 2. 0. 0. 0.]
 [2. 1. 2. 1. 0. 1. 0. 0. 1. 1. 1.]
 [6. 1. 1. 1. 0. 0. 0. 0. 0. 0. 1.]
 [6. 0. 0. 1. 0. 1. 0. 0. 0. 1. 1.]
 [4. 1. 0. 1. 0. 0. 0. 2. 1. 0. 1.]
 [4. 1. 0. 1. 0. 0. 0. 0. 3. 1. 0.]
 [5. 1. 0. 0. 0. 0. 0. 1. 0. 2. 1.]
 [6. 0. 0. 0. 0. 0. 0. 0. 0. 3. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]"
inhibition_rest,5464,150,0.12,0.4,0.45,0.6495270080530514,0.4192323042023666,-337.1148269816584,"[[1. 2. 0. 1. 2. 0. 0. 0. 0. 4. 0.]
 [4. 0. 0. 2. 2. 2. 0. 0. 0. 0. 0.]
 [4. 1. 0. 4. 0. 1. 0. 0. 0. 0. 0.]
 [4. 0. 0. 0. 5. 1. 0. 0. 0. 0. 0.]
 [7. 0. 0. 0. 2. 0. 0. 0. 0. 1. 0.]
 [5. 0. 0. 0. 2. 2. 0. 0. 0. 1. 0.]
 [4. 1. 0. 1. 1. 1. 0. 0. 0. 2. 0.]
 [5. 1. 0. 0. 4. 0. 0. 0. 0. 0. 0.]
 [5. 1. 0. 2. 1. 1. 0. 0. 0. 0. 0.]
 [6. 1. 0. 0. 0. 0. 0. 0. 0. 2. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]"
inhibition_rest,5464,150,0.08,0.21,0.35,0.6830817478420701,0.4262167772625655,-358.4922790434357,"[[2. 0. 0. 0. 4. 0. 1. 2. 1. 0. 0.]
 [3. 1. 0. 0. 3. 0. 2. 0. 0. 0. 1.]
 [5. 0. 0. 0. 2. 0. 0. 3. 0. 0. 0.]
 [5. 2. 0. 0. 2. 0. 0. 0. 0. 0. 1.]
 [3. 1. 0. 0. 3. 0. 1. 1. 0. 1. 0.]
 [5. 0. 0. 0. 0. 0. 2. 3. 0. 0. 0.]
 [3. 1. 0. 0. 3. 0. 1. 1. 0. 0. 1.]
 [2. 1. 0. 0. 0. 0. 3. 0. 0. 0. 4.]
 [2. 0. 0. 0. 2. 0. 3. 0. 0. 3. 0.]
 [5. 1. 0. 0. 2. 0. 0. 1. 1. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]"
inhibition_rest,5464,150,0.1,0.29,0.4,0.7375772887350988,0.4559798932535415,-339.1916932525138,"[[4. 3. 0. 0. 0. 0. 2. 0. 0. 0. 1.]
 [2. 2. 0. 0. 0. 3. 3. 0. 0. 0. 0.]
 [4. 3. 1. 0. 0. 0. 2. 0. 0. 0. 0.]
 [6. 0. 1. 0. 0. 0. 2. 0. 1. 0. 0.]
 [3. 1. 0. 0. 0. 1. 4. 1. 0. 0. 0.]
 [3. 1. 0. 0. 0. 0. 4. 2. 0. 0. 0.]
 [4. 0. 0. 0. 0. 2. 4. 0. 0. 0. 0.]
 [9. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
 [3. 0. 0. 0. 0. 2. 5. 0. 0. 0. 0.]
 [2. 0. 0. 0. 1. 1. 5. 0. 0. 0. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]"
inhibition_rest,5464,175,0.11,0.22,0.64,0.6473815243707037,0.45058423588111113,-221.2505024926635,"[[5. 1. 0. 1. 0. 2. 1. 0. 0. 0. 0.]
 [7. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0.]
 [6. 0. 0. 3. 0. 1. 0. 0. 0. 0. 0.]
 [8. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
 [6. 0. 0. 1. 0. 3. 0. 0. 0. 0. 0.]
 [6. 0. 1. 2. 0. 0. 1. 0. 0. 0. 0.]
 [8. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [6. 0. 0. 1. 0. 3. 0. 0. 0. 0. 0.]
 [6. 1. 0. 2. 0. 0. 0. 0. 0. 1. 0.]
 [6. 1. 0. 0. 0. 3. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]"
inhibition_rest,5464,175,0.03,0.09,0.6,0.6608362472683676,0.443355340140918,-241.4778428071421,"[[6. 1. 2. 0. 0. 0. 0. 0. 1. 0. 0.]
 [6. 2. 0. 0. 0. 0. 0. 0. 0. 2. 0.]
 [4. 2. 0. 0. 0. 3. 0. 0. 1. 0. 0.]
 [5. 0. 0. 0. 0. 2. 0. 0. 0. 3. 0.]
 [6. 2. 1. 0. 0. 1. 0. 0. 0. 0. 0.]
 [7. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0.]
 [4. 1. 2. 0. 0. 0. 0. 0. 1. 2. 0.]
 [5. 1. 1. 0. 0. 1. 0. 0. 1. 1. 0.]
 [8. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0.]
 [9. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]"
inhibition_rest,5464,175,0.02,0.17,0.72,0.702813146963826,0.5045991715657208,-222.31078384946292,"[[6. 0. 0. 0. 0. 1. 2. 0. 0. 1. 0.]
 [8. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.]
 [7. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0.]
 [9. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
 [9. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
 [6. 0. 0. 0. 0. 2. 0. 0. 2. 0. 0.]
 [6. 0. 0. 0. 0. 2. 1. 0. 1. 0. 0.]
 [5. 0. 0. 1. 0. 1. 0. 0. 1. 2. 0.]
 [8. 0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
 [8. 0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]"
inhibition_rest,5464,175,0.07,0.3,0.6,0.5752803453176722,0.3982223396796535,-234.12744010747213,"[[6. 0. 3. 0. 0. 0. 1. 0. 0. 0. 0.]
 [8. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0.]
 [7. 0. 0. 0. 1. 0. 1. 1. 0. 0. 0.]
 [7. 0. 0. 0. 0. 0. 0. 0. 0. 3. 0.]
 [4. 0. 1. 0. 2. 0. 0. 0. 0. 1. 2.]
 [6. 0. 0. 0. 2. 0. 1. 0. 0. 1. 0.]
 [7. 0. 0. 0. 0. 0. 0. 0. 0. 3. 0.]
 [6. 0. 1. 0. 0. 0. 2. 0. 1. 0. 0.]
 [4. 0. 2. 0. 0. 0. 0. 1. 0. 3. 0.]
 [5. 0. 0. 0. 2. 0. 0. 0. 1. 0. 2.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]"
inhibition_rest,5464,175,0.05,0.24,0.63,0.7078223677570424,0.46088405361705787,-227.7082646535192,"[[6. 1. 0. 1. 1. 0. 0. 1. 0. 0. 0.]
 [6. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0.]
 [7. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0.]
 [6. 2. 0. 0. 0. 0. 0. 1. 1. 0. 0.]
 [5. 2. 0. 1. 0. 0. 0. 1. 1. 0. 0.]
 [8. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0.]
 [7. 2. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
 [9. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [6. 0. 1. 0. 0. 0. 0. 2. 0. 1. 0.]
 [3. 3. 0. 1. 0. 0. 0. 3. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]"
inhibition_rest,5464,200,0.01,0.16,0.79,0.5392401460311815,0.41744979117555436,-200.35562173319732,"[[8. 0. 0. 0. 0. 0. 0. 2. 0. 0. 0.]
 [8. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
 [8. 0. 0. 0. 0. 0. 0. 2. 0. 0. 0.]
 [8. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0.]
 [9. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
 [7. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0.]
 [9. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
 [8. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
 [7. 0. 0. 0. 0. 0. 0. 3. 0. 0. 0.]
 [7. 2. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]"
inhibition_rest,5464,200,0.01,0.15,0.81,0.548818636919963,0.4162016027879806,-203.7800499195534,"[[ 8.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 9.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 8.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.]
 [ 7.  0.  0.  0.  0.  0.  3.  0.  0.  0.  0.]
 [ 9.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 6.  2.  2.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 8.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.]
 [ 8.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 8.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]"
inhibition_rest,5464,200,0.0,0.18,0.87,0.49087969879532495,0.35501143140674574,-204.0416897072862,"[[ 9.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.]
 [10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 9.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.]
 [ 9.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 7.  1.  0.  0.  0.  2.  0.  0.  0.  0.  0.]
 [ 9.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.]
 [ 6.  0.  0.  1.  0.  2.  0.  0.  0.  1.  0.]
 [ 8.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.]
 [10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]"
inhibition_rest,5464,200,0.03,0.13,0.87,0.3935747341229377,0.32919598597793276,-204.87840428665118,"[[ 8.  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.]
 [ 9.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.]
 [10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 7.  0.  1.  0.  0.  0.  0.  0.  0.  1.  1.]
 [ 9.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.]
 [10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 7.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.]
 [ 9.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 8.  0.  0.  0.  0.  0.  0.  0.  0.  0.  2.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]"
inhibition_rest,5464,200,0.03,0.16,0.83,0.3580638605298331,0.2958456321186084,-204.9974419628389,"[[ 7.  1.  0.  0.  0.  2.  0.  0.  0.  0.  0.]
 [ 9.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.]
 [ 9.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.]
 [ 7.  3.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 7.  0.  0.  1.  0.  1.  0.  0.  0.  1.  0.]
 [10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 9.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 9.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 8.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.]
 [ 8.  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]"
